UserName	Date	Time	Longitude	Latitude	Tweet
Irving	2016-04-14	10:17	-99.08041477	19.43001034	ya voy otra vez aeropuerto internacion de la ciudad de xico mex @aicm3 venustiano carranza df https//tco/ipdtxsedc2
Patricia Snyder	2016-04-14	10:17	-123.0121287	37.69932683	man live said spirit seed without set subdu air lesser rule creat
DAVE	2016-04-14	10:17	-118.243	34.0522	let carniv begin #neoncarniv #coachella #summersixteen thank avitena lo https//tco/igguucahaa
KGFITATL	2016-04-14	10:18	-84.2004471	33.9522552	join adc _4life bigmomma_bigmoma #5am #kgfit #fitfam #athlet #bodybuild #gymrat https//tco/d0gcahtcgj
Tristan Fraser	2016-04-14	10:18	-71.5375953	42.025751	well guess go sleep
P&G Jobs	2016-04-14	10:18	-71.0588801	42.3600825	want work procter gambl #hire #boston click detail https//tco/fkankpnvzo #engin #veteran #job
511 New York	2016-04-14	10:18	-76.240501	43.053798	updat construct #ny695 sb ny 5 https//tco/0xoh7rjmh
511NY - Syracuse	2016-04-14	10:18	-76.240501	43.053798	updat construct #ny695 sb ny 5 https//tco/mfhckr7jjt
Noah Williams	2016-04-14	10:18	-115.17665	36.0921499	open door avenu benefici let git 4life make wave join us ok https//tco/ex9zz0w79q
Michael Obrien	2016-04-14	10:18	-123.0119912	37.69916839	spirit tree rule creep beast dri upon sea lesser deep dri great
Kee Mason	2016-04-14	10:18	-85.1559601	35.0267792	sholl want anyway #14of20 #sweatyourhairout #girltrek #blackgirlmag https//tco/eikvz8t9uk
Nicole aka Hailstorm	2016-04-14	10:18	-112.0044722	40.74240469	@mysteriousuniv taught modern art basic tri disgust annoy possibl nake
Yannick Percy	2016-04-14	10:18	-82.45013476	23.09213295	@juliotelesur @telesurtv @putinrf_eng @geogeo_garcia @nallya2 https//tco/dbulxxvcf9
international badman	2016-04-14	10:18	-73.95237742	40.78085713	@damieajibz guy understand meanwhil u heard sai babi new track https//tco/oo0iqmu2m8
Michael	2016-04-14	10:18	-77.25638889	39.145	#geec #bird #birdwatch #birdphotographi #hike #maryland #senecacreekstatepark https//tco/dhcdsudnvi
Molina Careers	2016-04-14	10:18	-118.1937395	33.7700504	#healthcar #job might great fit case mgr iii https//tco/codjkhnp8t #longbeach ca #hire https//tco/09udrtawhz
JAMB 3-13	2016-04-14	10:18	-81.58774877	28.33722752	#parkinnresort #orlando #florida #magickingdom #walkdisneyworld https//tco/fkbmaoch2k
Shane H Johnson	2016-04-14	10:18	-82.3361	29.6652	hint heavenw hope anchor soul firm secur enter https//tco/x5xhwpwrtv
Infinite Automatik	2016-04-14	10:18	-73.96517	40.75935	get easier understand father god  #boom thank https//tco/b9lhyvj6qo
Winston Johnson	2016-04-14	10:18	-73.83742627	40.85462584	good morn everyon psac ii https//tco/sj2ha7raay
Blondie_Sonya	2016-04-14	10:18	-73.972216	40.77274259	#wakeuptim #beautifulpeep #sweetdream #beautifulnightmar #someonepinchm https//tco/ebzq5arbml
PR Juggalo	2016-04-16	12:36	-73.84640277	40.75549922	Let’s do this!! #Spartan #SpartanRace https://t.co/tJY3tFiGaf
zgwarnki	2016-04-16	12:36	-87.62704224	41.85414215	#RSD2016 (@ Reggie's Music Joint in Chicago
Pola	2016-04-16	12:36	-99.09467644	19.40544098	#ColdPlay #colplaymexico  ya tengo muchos vasitos!🤗 @ Foro Sol https://t.co/DakiSFXDze
West Elm Photography	2016-04-16	12:36	-94.58809932	39.08848567	Cute coffee shop moment ☕️ #engagementsession #coffeeshop #kcmo #kcphotographer… https://t.co/SV1zvZ52MK
DrPrestonTAdams	2016-04-16	12:36	-85.996372	39.911799	:::Breakfast Of Champions::: AGCC Men fellowship with Geist Christian Church men. One Lord. One… https://t.co/cZqi4Uai96
DisneyBride	2016-04-16	11:23	-81.55653433	28.33780428	Guess I am almost to the finish line. #runDisney #starwars10k #rebelscumandproudofit @ Disney's… https://t.co/Yg9JlhiJME
Estefania Luna	2016-04-16	11:23	-100.1148999	25.77781744	Coldplay alla vamos!! (@ Aeropuerto Internacional de Monterrey (MTY) - @aeropuertodemty in Apodaca
MAMASOYPAQUITO	2016-04-16	11:23	-99.16014791	19.41746207	Yeah baby! 🤓 (@ Col. Roma in Mexico City
Rev Patrick Muston	2016-04-16	11:23	-78.221443	35.319419	Selah pig crew rolling before dawn this  morning. #dogoodwork @ Selah Christian Church https://t.co/LvJlM3rRW8
Troy Clark	2016-04-16	11:23	-89.34322523	31.3530532	I'm at Sleep Inn &amp
Miami Now	2016-04-16	11:23	-80.19240081	25.78111669	Deal now: Shop Amazon - Mother's Day Gifts in Handmade https://t.co/o5IEaea415
P a o l a⭐️	2016-04-16	10:47	-99.0961647	19.40517933	Día 2. Sure this one is gonna be the best day of my life!❤️💙💚💛💜 (@ Foro Sol for Coldplay and Lianne La Havas) https://t.co/qHfVDRC3yT
New York Now	2016-04-16	10:47	-74.00001602	40.71669795	The actor has some explaining to do... https://t.co/7ytA8GddCE
Philadelphia Now	2016-04-16	10:47	-75.16645509	39.93997834	Evil Genius joining the city's beer frenzy in Fishtown. Michael Klein https://t.co/7CJYYqcnhn
Indianapolis CP	2016-04-16	10:47	-86.15650321	39.76690667	April is National Donate Life Month and these Hoosiers were honored for being living kidney donors https://t.co/ieEkdeCnCj
LFC Boston	2016-04-16	10:47	-71.10177957	42.36409228	Bournemouth an anticlimax after Reds' Europa League heroics vs. Dortmund https://t.co/WiBNMxXwz9 https://t.co/DzvdXJJ1e6
Caracole	2016-04-16	10:47	-80.00346	35.95568	Design is truly in the details on these fabulous new #HPMKT introductions and we can't wait to… https://t.co/n1W643V4rt
Milwaukee News	2016-04-16	10:47	-87.90968018	43.04137104	Big weekend warm-up on the way. Updates WISN 12 News 5-6/7-9am wiwx @jnelsonweather https://t.co/xyjgVC5XPe
Steven Shotzman	2016-04-16	10:47	-95.5484	30.7113	Bout to head to Galveston.... looking forward to catching up with… https://t.co/omjdyxybMT
Indianapolis CP	2016-04-16	10:47	-86.15650321	39.76690667	Grand Park in Westfield is hosting a grand weekend of collegiate and youth soccer. Kick it! https://t.co/eRVpTInSzZ
Boston Press	2016-04-16	10:47	-71.0552516	42.3561185	Lexington’s patriot parson helped start a revolution https://t.co/E1EyVd6Mos
Angelica Horton	2016-04-16	10:22	-123.0121079	37.69916173	https://t.co/98bJtubk8J
Deandra	2016-04-16	10:22	-117.925217	33.815354	Driving around Toontown 😉 #Disneyland #vacation #makingmemories 💜 @ Disneyland https://t.co/vHOefDBOuP
brandon relova	2016-04-16	10:22	-74.35518	40.44071	underoathband  love this band
Cesar Mendoza*	2016-04-16	10:22	-99.09569378	19.40511435	Primer día #Coldplay #forosol #2016  :D #Fantastico ©™ @ Foro Sol
Francesca Bellavita	2016-04-16	10:22	-118.4026795	34.06895637	|| R O D E O    D R I V E || 🌴 @ Rodeo dr
Antiques & Uniques	2016-04-16	10:22	-88.2306642	43.0119685	LIMOGES French porcelain trinket box with lady portrait. Presented by dealer DND
Angel Yvonne	2016-04-16	10:22	-94.59452484	39.0414329	Q&amp
DineHere.us	2016-04-16	10:07	-76.68810508	39.02766301	Try https://t.co/4ArVBJAMAR Crust availability
Evelyn Ramirez	2016-04-16	10:07	-100.111394	25.77474429	Llegó el día. Nos vamos a ver a COLDPLAY ❤😍🙌💕🎶✈ #Coldplay #AHeadFullOfDreamsTour @ Aeropuerto… https://t.co/NVFQPQiJnA
MW Horticulture Recy	2016-04-16	10:07	-81.84961	26.50178	Teach your child about gardening. Summer seeds and fruit trees are in stock. Open today from 8… https://t.co/bZVp2PnERq
Montrose Houston	2016-04-16	10:07	-95.38829803	29.73959923	4815 Mandell St
Robert H. McDonald	2016-04-16	10:07	-86.29765034	39.71517597	I'm at Indianapolis International Airport (IND) - @indairport in Indianapolis
Daniel Perry	2016-04-16	10:07	-96.8	32.7833	Dallas 1 @ Dallas
Trump Hotels Jobs	2016-04-16	10:07	-80.3398263	25.8140411	Can you recommend anyone for this #Hospitality #job? https://t.co/jJ1WLpEwl9 #Miami
Virtual Jukebox	2016-04-16	10:07	-84.065723	33.838899	Dangerous Love by Fuse ODG Featuring Sean Paul is #nowplaying in Tavern on Main
Tammy White	2016-04-16	10:07	-73.22333	42.96282	Watson
Robbi (Snow) Hess	2016-04-16	9:40	-78.7321794	42.93437762	#SMMW16 (@ Buffalo Niagara International Airport (BUF) - @bufairport in Cheektowaga
pls adam	2016-04-16	9:40	-99.1333	19.4333	Coldplay.❤😍 @ Foro Sol Coldplay https://t.co/3aalIFUa0V
guro	2016-04-16	9:40	-80.2211516	26.1132255	scary https://t.co/SnSldp34pd
VIRGILIO ARISMENDI	2016-04-16	9:40	-81.439108	28.308604	La camionetica BMW X 5 de mi hijo y mi carrito del año 2015 @ Caribbean Isle Apartments https://t.co/0d5xPOwwgX
Daאiel Bobby Tuttle	2016-04-16	9:40	-73.97701927	40.76142195	THISSSSSSSSSS! #OpenYourEyes @ MoMA The Museum of Modern Art https://t.co/8HG2p4ie4s
Carl Mazur Photo	2016-04-16	9:30	-111.748875	40.019712	Payson Utah Temple in all her breathtaking glory. With her golden crown Moroni
Joshua Bowyer	2016-04-16	9:30	-82.5037	28.02628	Ready to catch some fish with the men of @citylifetampa. @ citylife church https://t.co/CCYTjgJKzF
Missed Connections	2016-04-16	9:30	-74.00404355	40.71098913	#NYCmissed Yvonne
Robert Dones	2016-04-16	7:48	-73.95767056	40.71467017	Yo joeyanimal27 happy birthday crazy mofo! But I got mad love for you always! No matter what!!… https://t.co/vImSk5n8FK
Shantal Meneses	2016-04-16	7:48	-99.1902566	19.30403531	I'm at @Perisur in Coyoacán
~ KeniaMa⚓♣	2016-04-16	7:48	-109.0518862	25.9444701	En todas las relaciones siempre es lo mismo
Samantha Rex	2016-04-16	7:48	-116.237221	33.679974	Such a great set by thelastshadowpuppets #Coachella coachella #TheLastShadowPuppets @ Coachella https://t.co/UsvVzQGuby
IG: DJAnarchySF	2016-04-16	7:48	-95.522283	29.655747	Anytime @djsilvah &amp.  @djanarchysf superfreshsound link up its always pure 🔥🔥🔥🔥 #htown #houston… https://t.co/L1FMmLI3iq
R▲mses	2016-04-16	7:48	-87.6844	41.8369	The one that stuck. @ Chicago
Tyrone Garris	2016-04-16	6:56	-96.31266701	32.97682463	@PaulNanos : your good!!!! LOL
Treena	2016-04-16	6:56	-112.24491	33.45124	#cruzdemadera #michealsalgado #whoopeedazefestival #havingfun #CUMBA… https://t.co/ismVVHedds
Grace Gooray	2016-04-16	6:56	-117.4709809	33.907601	I'm at Desert Nights Cafe in Riverside
 zmx80	2016-04-16	6:56	-99.1393008	19.4374821	Los hermanos fantásticos @ La Purisima Bar https://t.co/BaQIfVOh8g
Joshua Sanchez	2016-04-16	6:56	-118.346	33.9575	Great night today amazing concert! @ Iron Maiden Book of Souls World… https://t.co/pI3Q12QUnN
David Serna	2016-04-16	6:56	-101.6753006	21.1198902	Drinks with a view. @ White Rabbit - Coffee &amp
stephaniefilo	2016-04-16	6:56	-118.322351	34.0834848	Werk @ Pour Vous https://t.co/3EXR2VTI1I
Hege Christin Eid	2016-04-16	6:56	-116.3709732	33.76392367	Day 1.  let's go😍#coachella #coachella2016 #festival #music #palmdessert #california… https://t.co/jZRQLp9i1X
Mike Olbinski	2016-04-16	5:45	-101.9153087	35.82737353	@PaulKnightly you too man!
Kayla Adkins	2016-04-16	5:45	-86.77794512	36.15936801	Mumford &amp
Izakaya Seki	2016-04-16	5:45	-77.02779	38.91814	LUXURY SHIFT DRINK FOR LUXURY SOUS @AaronMSilverman @ Izakaya Seki https://t.co/0Q99AupWgd
Fadda Warrior	2016-04-16	5:45	-77.37192936	25.07804679	My first bottle of the night #Hennessy #DevilWater #Vanity @ Club Luna https://t.co/6Etq0uFzHZ
marianne*	2016-04-16	5:32	-99.17008471	19.4279255	I'm at La Cerveceria de Barrio in Cuauhtémoc
♣♥✽itzel ortega♥✽♣	2016-04-16	5:32	-99.1979599	19.43201366	Por fiiiinn... Pre cumpleeee!!! (@ The Key Club in Mexico City
Pau García	2016-04-16	5:32	-99.09569378	19.40511435	Coldplay #music #musician #record #tour #2016 #coldplay #art #amazing #concert #instaconcert… https://t.co/kCXjsMp8hc
Yahir Osuna Fans	2016-04-16	5:32	-100.2881554	25.68087406	#YahirOsunaFans alanmsoficial #BandaMs @danteguillen #TourQueBendicion bandamsoficial @ Arena… https://t.co/sIeGesWEaN
LOCOT	2016-04-16	5:32	-118.3925	34.09087	#cocktails @rokusunset #roku #sunset #westhollywood #teppan #sushi #losangeles #ロサンゼルス @ ROKU… https://t.co/wVYgNkKNm4
Brianna K Singh	2016-04-16	5:19	-84.28990539	34.45661746	Best sister in the world 💋 @sarahjanesingh @ The Chimneys at Big Canoe https://t.co/N8SdgdBRfi
Mark V	2016-04-16	5:19	-87.633024	41.88897	Had a blast playing @citizenbar to start my #birthdayweekend with… https://t.co/VsnCH2oRbf
Alex K. Bachari	2016-04-16	5:19	-87.3592	36.5297	A clip from tonight's show. Never thought I'd have so much fun playing a Justin Bieber song
Tori Rogalski	2016-04-16	5:19	-77.4504	37.5483	decided to post two late night pics in a row in honor of my babe coming to vcu for the weekend 😍… https://t.co/wVFQskrxVy
Susan	2016-04-16	5:01	-78.71121734	42.81179013	@slone @Dab7One wow
Jessica Schaefer	2016-04-16	3:46	-96.72784984	43.55176134	@thespillcanvas 🎶😎#frontrow #requestour #hometown #SiouxFalls #musicislife #openingnight #loud @… https://t.co/OIHPim7SSW
Megan Knight	2016-04-16	3:46	-117.87647	33.80771	Let's go Ducks! #paintitorange #hockeyplayoffs #goducks #goducksgo @… https://t.co/P5JxTevuvC
The Powder Room LA	2016-04-16	3:46	-118.27427	34.08349	Only for the sexy people #vegan #saturdays #thepowderroomla #3236612233 call us for your weekend… https://t.co/rHPdRDeFQb
Isaac del Abrego	2016-04-16	3:46	-99.1557312	19.4299107	Hipster como esta noche 🌙 @ Lucerna Comedor https://t.co/xnAYZPN3Lp
Esther Kim Cotton	2016-04-16	3:41	-121.245207	38.761643	Could only do part of my workout plan tonight
RONNI	2016-04-16	3:41	-71.01874858	42.3651062	Happy bday to me off to London xo✈️ @ Boston Logan International… https://t.co/iTXG90VDxD
David W Jackson	2016-04-16	3:37	-75.08444	40.0305899	We are turn it UP!!!!!!!!!!!! @ The Regal Ballroom https://t.co/x4DI7MrqDE
Julia K. Haramis	2016-04-16	3:37	-73.95	40.65	The #nutritionista #cookingclub ladies killed it tonight! Just some #tapas
Jonathan French	2016-04-16	3:37	-117.87647	33.80771	Game 1 of the Stanley Cup Playoffs #letsgoducks @anaheimducks @ Honda Center https://t.co/LwRpjnZovT
AVOCA Coffee Roaster	2016-04-16	3:37	-97.3563832	32.7506923	Night shot inside store. #nofilter #sneakpeek #coffeeshop #itscoming @ AVOCA Coffee Roasters https://t.co/W3FaHTy3xB
Igor Knezevic	2016-04-16	3:37	-118.2189255	34.0655975	#LA #blues with #bladerunner vibe @ Creative Technology Center https://t.co/I48L0PQwPr
efraim silva	2016-04-16	3:37	-72.902908	41.316711	27th. Annual CT Capoeira Event
Erica	2016-04-16	3:37	-98.48459786	29.43298543	I'm at The @Brooklynite_sa in San Antonio
OMEB	2016-04-16	3:36	-84.32710826	39.07230145	Jenny Steele... Baby maker! No mini beer for her! @ O'Neal's Tavern https://t.co/oGJBDsGaF5
Tina Chao	2016-04-16	3:36	-117.87647	33.80771	#paintitorange #letsgoducks #stanleycupplayoffs #imightbeafan 😂 #blamemycoworkers @ Honda Center https://t.co/fifYmTmIt7
Yatzperry	2016-04-16	3:36	-99.167777	19.469566	HBD (@ barracinco in Df
Taralyn Parker	2016-04-16	3:36	-111.89251	40.75738	Finishing up Friday at #snapconf with a #heidiswapp party! #myinstax @ Little America Hotel https://t.co/YG5tHgN200
Tara Tierney	2016-04-16	3:36	-117.218072	32.80647	Post workout meal at musclemillsd tonight with my #swolesistah @seastarseashore! Tri tip
Leon Lee	2016-04-16	3:34	-84.39623153	33.75757509	@chilledtris is performing live atlhawks #playoffs #basketball #xcelmusic @ Philips Arena https://t.co/laq4egfWyh
Jim Yelinek	2016-04-16	3:34	-70.9556	42.474	Turn down for what! #FridayNight #SleepingSouza #WineAndCheeseNight sanjasedic kpap5613 @ Lynn
Angela Maria Illán V	2016-04-16	3:34	-99.17279	19.4095034	Por fin
SHC Careers	2016-04-16	3:27	-87.3594528	36.5297706	Can you recommend anyone for this #job? REgistered Nurse ICU / CCU - https://t.co/jCGejEDGS9 #Clarksville
Andrew Buchanan	2016-04-16	3:27	-79.49588689	43.61688113	Live band! Live NHL Playoffs! (@ The Blue Goose in Toronto
Joaquina	2016-04-16	3:27	-81.467	28.4752	Perdón pero no lo supero 😭💔 @ Universal Studios Florida https://t.co/V3EQwR0SzB
Marey	2016-04-16	3:27	-100.4579906	20.63951943	@zayetzyrv @iqt_redes @RRNoticiasqro y al de la 21 que nos dejo hoy
dawn britt	2016-04-16	3:27	-118.37661	34.06486	Thank you draamirwahab and your stellar team for the #whitestteeth #dentist #teethwhitening… https://t.co/EkCSLolpYu
Victoria Hutchings	2016-04-16	3:27	-97.15032935	33.21068565	If you didn't go to the Jazz Singers and @jolawry concert tonight
Heidi Raye	2016-04-16	3:17	-81.86823	26.5968	So tonight was amazing
anita ramirez	2016-04-16	3:17	-117.8772066	33.8081243	#PaintItOrange 🍅 #oc #stanleycupplayoffs #anaheimducks  #LetsGoDucks @ Honda Center Watchin A… https://t.co/SSKPrRu1X8
Teresa Morris	2016-04-16	3:17	-123.0122117	37.69958954	https://t.co/NE6lLoIfzv  When your dad is a twin...
0	2016-04-16	3:17	-74.07825436	40.84607072	Back and I'm better 😏😘😌😈 @ Fiesta Banquet Woodridge NJ https://t.co/cKyfbfpTAP
Jessica Chester	2016-04-16	2:46	-84.3894323	33.73605079	❤️❤️❤️ @ Turner Field https://t.co/G3B79D9mRz
almcmf	2016-04-16	2:46	-83.24581	42.67072	When You sell Other Painting.   Your favorite delivery guy is #cottageinn  #Gourmet #Hawaiian… https://t.co/gJFsQph1b0
J.T.	2016-04-16	2:46	-117.7167235	34.08472931	GameTime! Game #1 #ANAvsNSH @AnaheimDucks #StanleyCup This is our time. This is our destiny. #DucksNation
Lex Proud	2016-04-16	2:46	-122.418	37.775	Missin sf &amp
Elizabeth Otero G.	2016-04-16	2:46	-99.15115017	19.34412993	Smoothie de fresa y netflix (@ Depa De Barbie) https://t.co/3w25LhnuQ5
Joyce Hernández	2016-04-16	2:41	-99.15373	19.38823	Dio'mío😍 @carlosreynoso7 me encantas mil🍭❤️ @ Chamilpa Cuernavaca Morelos https://t.co/ALFAcsRCMP
Mikhail Gershovich	2016-04-16	2:41	-118.243	34.0522	Audience for the opening night of the Film Noir Festival at the Egyptian. @ Los Angeles
Chris DiNicolo	2016-04-16	2:41	-118.1918064	33.76816518	Starting off the #nhlducks run to the #stanleycup properly with a @barleyforge's… https://t.co/nt8rCcZpIx
Sedulous	2016-04-16	2:41	-81.6444821	25.925678	https://t.co/bGp4PiO5FD #VoteForTRUMP #MakeAmericaGreatAgain
Ameena Meer	2016-04-16	2:41	-73.3789951	42.4433554	#meditation #oneness shed #sufi #retreat #abodeofthemessage @ The Abode of the Message https://t.co/xHhnM8zaU3
Marquel	2016-04-16	2:41	-78.82913023	42.72862153	One of Evan Hollfelder's three goals with some help from Jason Chiodo in Hamburg's win over… https://t.co/H2YDJRdLvW
Luis Alfonso	2016-04-16	2:41	-99.1333	19.4333	Un poco de ejercicio antes de nuestra presentación esta noche en #LaTequileriaSatelite por allá… https://t.co/K1jxw7USxW
Grace Lee	2016-04-16	2:41	-73.99953957	40.72837781	I'm at The @RedLionNyc in New York
Liza Cervantes-Babe	2016-04-16	2:41	-118.1034156	33.95439574	Let's do this . . . #anaheimducks #thebabefamily #stanleycupplayoffs… https://t.co/pvVEljvPzL
511 New York	2016-04-16	2:01	-74.191341	40.752503	Construction on #I280 EB from West of Exit 13 - Orange St/1st St to Stickel Drawbridge https://t.co/qrSaWxdR1H
K	2016-04-16	2:01	-74.08339687	41.84398477	Seitan steak &amp
JAMES BUSTER	2016-04-16	2:01	-106.3113682	31.71641495	Speechless... love you LISA! @ ABUNDANT LIVING FAITH CENTER https://t.co/Gc9q2pYE0b
Andrew Iorio	2016-04-16	2:01	-117.8764324	33.80785628	Game 1. 2016 Stanley Cup Playoffs. #PaintItOrange #LetsGoDucks @… https://t.co/Fqkynqa7mw
MamaHawk⚾️	2016-04-16	2:01	-91.51802301	41.67719112	And there it is (at @HyVee in Iowa City
Brandon Key	2016-04-16	1:52	-83.22227051	42.3963964	Wow all hell has broken out in Tampa. #StanleyCupPlayoffs
Black Goddess	2016-04-16	1:52	-118.243	34.0522	Bali Days. 📷 @ Los Angeles
Colby Simpson	2016-04-16	1:52	-80.00207	40.44039	It's not easy doing the Cupid Shuffle while filming with 200 strangers in market square.… https://t.co/1uMh9ZyNS3
Aramis Luft	2016-04-16	1:52	-99.167777	19.469566	Que empiece LA FIESTOTA CUMPLEAÑERA DE MI VIEJA (@ barracinco in Df
Yes	2016-04-16	1:52	-107.4003535	24.81540164	Principios de quincena .. 💅🏻 #cabanneando @ Cabanna Culiacan
Amanda E. McCarty	2016-04-16	1:52	-77.3737916	35.61140148	Dinner and drinks with my ladies🍴🍸 #girlsnightout #winslows #myladies @ Winslow's Tavern https://t.co/nnva7OIerC
Spencer Wilson	2016-04-16	1:52	-82.42889822	38.42297266	Veni
Parker Eccles	2016-04-16	1:52	-117.8764324	33.80785628	Lets go. #LetsGoDucks #stanleycup @ Honda Center https://t.co/lxJcftyywc
Hilda Castillo	2016-04-16	1:52	-123.0115105	37.69961117	https://t.co/Lg31EEUZkB
Robert Tomoguchi	2016-04-16	1:52	-117.7007613	33.57708597	068 calories! That's the first time I broke one thousand! #bootcamp @ Total Training Fitness https://t.co/tqtfVZNrSx
Yellow Starburst.	2016-04-16	1:52	-80.15355404	26.14586083	I miss him so much 😭 I even miss him annoying me all the time &amp
DeeJay K-N-S	2016-04-16	1:37	-80.3255512	26.158469	#nhl #stanleycupplayoffs #round1 #game2 #newyork #islanders vs… https://t.co/CAdA33Jiri
INSTITUTO  YITS'ATIL	2016-04-16	1:37	-87.07183084	20.63382344	SECUNDARIA | Excursión Chichén Itzá 2016Jueves 14 Abril. Actividades BE MAYA. Clase de… https://t.co/SV7D8Br0XP
Joseph R. Justice	2016-04-16	1:37	-80.13510346	26.11924	Got something to go from maybe the YUMMIEST PLACE on Las Olas! (@ Yogurt Ur Way in Fort Lauderdale
Virginia King	2016-04-16	1:37	-71.529199	41.869583	dinner with the fam 🍴 @ Siena https://t.co/NqSKNth8Ip
Evelin Castellanos	2016-04-16	0:06	-99.09767382	19.40292437	Yo no sé porque chingados me vine por aquí 😫😫🚗🚗 (@ Circuito Bicentenario) https://t.co/Y9Fq68VbRJ
Bill Kaleta	2016-04-16	0:06	-74.26077697	40.54711873	I'm at Motiva Area C in Sewaren
Mia Bryant	2016-04-16	0:06	-72.66865468	41.76332834	Anti-Trump protest happening now! Downtown Hartford #CTAgainstTrump… https://t.co/OkyjdZs1U8
Dallas Now	2016-04-15	21:42	-96.77401775	32.79755357	Texas Rangers Delino DeShields will wear pretty awesome cleats honoring JackieRobinsonDay. NBC DFW @PatDoneyNBC5 https://t.co/9Gnj3qdu87
James Wolter	2016-04-15	21:42	-73.99841309	40.70640872	#diabetic #t1d World Domination Gardening 3 Digital Dvd Set: World Domination Gardening 3… https://t.co/w1CuJ7gAKM #type1diabetes #diabetes
Beto Cardoso	2016-04-15	21:42	-99.10741377	19.32178736	Carnitas carnitas carnitas (@ Tianguis De La Virgen) https://t.co/yjiyyQ2Tx1
JMAYZ	2016-04-15	21:42	-118.338414	34.14912035	Sometimes you have to play harder than you work but you still stick to the mission… https://t.co/ED15ldIu2X
Shawn Sienkiewicz	2016-04-15	20:15	-72.66865016	41.76331991	Protesters want their voice heard.  outside Trump rally in #Hartford. @foxct 4&amp
andy king	2016-04-15	20:15	-86.8574	35.9291	The Harpeth river is just minutes from our house. It's a beautiful… https://t.co/jDCb1YE8S9
mf	2016-04-15	20:15	-93.2553372	44.97837668	Just posted a photo @ Guthrie Theater https://t.co/DbxJHuVget
Alicia La Andariega	2016-04-15	20:15	-99.16768419	19.43311489	Feliciando en viernes godín (@ Che Pollo in México
KrisMarie Hughes	2016-04-15	16:15	-70.666799	41.958144	Pub Grub for business meeting! driftwoodpublickhouse rocks! #visitma #wickedlocalplymouth… https://t.co/XFdHx2Whgc
DonPetty	2016-04-15	16:15	-118.243	34.0522	#4k ! @ Los Angeles.  California https://t.co/7lAsGlvD4Q
Paul Ringger	2016-04-15	16:15	-89.99155976	35.14341956	Protesting in the Park #leica #leicamp #leicam @ Overton Park https://t.co/o76FakRL95
Cuzino	2016-04-15	16:15	-104.984	39.7392	Game @ Denver.  Colorado https://t.co/OmKye6JT2X
511 New York	2016-04-15	16:15	-74.022903	40.619998	Cleared: Incident on #I278 EB from Exit 18 - Fort Hamilton Parkway to 3rd Avenue
Tavon ♐	2016-04-15	16:15	-74.20953159	40.71478801	My homie told me to dab for em one time #modeltypeish #bihdab #rare… https://t.co/2WOxech3ex
Austin Goodfriend	2016-04-15	13:05	-85.0442	33.8261	Abundantly thankful for these amazing people I call my parents.… https://t.co/IFqmMxKsv9
ScubaSteve	2016-04-15	13:05	-71.375	42.45181	#ThisGirl #Love #PreOp #NoMakeUpFriday @ Emerson Hospital https://t.co/oY4SDKcyOo
Leticia Colon Mejias	2016-04-15	13:05	-72.6294927	41.8660997	What Trump in CT??? #loveyourlife #getoutside #switchitoff # protest Trump https://t.co/ydKtf3SeBG
Montana Rose	2016-04-15	0:29	-73.64706	40.65664	🍻🍔 @ Bareburger https://t.co/FOBBNW4mVw
cv	2016-04-15	0:29	-73.97716613	40.75271478	Covering the protest against trump currently at grand central station.
Kevin Tirado	2016-04-14	17:25	-106.2694673	23.16612266	A cantar como loco en el concierto de #ColdplayMexico
Enrique Castillo	2016-04-15	17:00	-109.9447433	27.5325084	No puedo creer que Coldplay este en México. Cuanta tristeza pues
Zach Albareda	2016-04-15	23:29	-72.28086284	42.92951663	@justcallmedrunk nope........sucks
Hodge Podge Lodge	2016-04-15	23:29	-95.694325	30.390208	Favorite time of day @HodgePodgeHPL. Rehearsal over and #rehearsaldinner about to begin.… https://t.co/f2DMr19wz9
Juanita Serrano G.	2016-04-15	23:29	-99.1333	19.4333	Ready for coldplay 🙌🏻 @ Mexico City
César.	2016-04-15	23:33	-99.0961647	19.40517933	I'm at Foro Sol for Coldplay and Lianne La Havas in Iztacalco
Javier Rosales	2016-04-15	23:35	-99.0961647	19.40517933	Listos ya #coldplaymexico (@ Foro Sol for Coldplay and Lianne La Havas in Iztacalco
Charlie	2016-04-15	23:41	-99.09569378	19.40511435	#Coldplay @ Foro Sol
Merrydw	2016-04-15	23:19	-82.3253074	34.8382182	Carson Knocks GOP Delegate Rules: There Were Rules In Jim Crow Era
Aly✌ ⚓	2016-04-15	23:43	-99.09569378	19.40511435	De braza #Coldplay #Mexico #YOLO @ Foro Sol
Alex Ferreira	2016-04-15	23:46	-99.09569378	19.40511435	Hoy con @ximenamusic le abrimos a @coldplay en el Foro Sol 🤘🏼 @ Foro Sol
Ana	2016-04-15	23:51	-99.0961647	19.40517933	Coldplay 1/2 #ColdplayMéxico (@ Foro Sol for Coldplay and Lianne La Havas in Iztacalco
